title_x,idpaper_2,journal,journal_num,year,month,volume,issue,idpaper,jelcodes,keywords,abstract,start_page,end_page,num_words,num_words_90_flag,idauthor,author,prop_women,num_authors,gender_group_type,sole_or_coauthors,num_pages,num_pages_dmean,flesch_kincaid_grade_level,log_flesch_kincaid_grade_level,flesch_kincaid_reading_ease,log_flesch_kincaid_reading_ease,dale_chall,log_dale_chall,coleman_liau_index,log_coleman_liau_index,automated_readability_index,log_automated_readability_index,american_economic_review,econometrica,journal_of_pol_economy,quarterly_journal_of_economics,review_of_economic_studies,coauthors,single_author,both_genders,only_females,only_males,num_sentences,num_syllables,observation,authors,jelcodes_letter,jelcodes_text,jel_dummy_A,jel_dummy_B,jel_dummy_C,jel_dummy_D,jel_dummy_E,jel_dummy_F,jel_dummy_G,jel_dummy_H,jel_dummy_I,jel_dummy_J,jel_dummy_K,jel_dummy_L,jel_dummy_M,jel_dummy_N,jel_dummy_O,jel_dummy_P,jel_dummy_Q,jel_dummy_R,jel_dummy_Y,jel_dummy_Z
3054,taxation and the allocation of talent,32017125516351682,Journal of Political Economy,3,2017,October,125,5,3200000000000.0,,,"Taxation affects the allocation of talented individuals across professions by blunting material incentives and thus magnifying nonpecuniary incentives of pursuing a calling. Estimates from the literature suggest that high-paying professions have negative externalities, whereas lowpaying professions have positive externalities. A calibrated model therefore prescribes negative marginal tax rates on middle-class incomes and positive rates on the rich. The welfare gains from implementing such a policy are small and are dwarfed by the gains from profession-specific taxes and subsidies. These results depend crucially on externality estimates and labor substitution patterns across professions, both of which are very uncertain given existing empirical evidence.",1635,1682,104,1,"['p00616', 'p00849', 'p01937']","['benjamin lockwood', 'charles nathanson', 'glen weyl']",0.0,3,only_males,coauthors,47,0.3,17.71046154,2.8741555119999997,5.134538462,1.6359899580000001,12.41135308,2.518611624,19.69653846,2.980442908,18.54336538,2.9201120639999996,0,0,1,0,0,1,0,0,0,1,5,222,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,the design of debt-clearing markets: clearinghouse mechanisms in preindustrial europe,32017125619912037,Journal of Political Economy,3,2017,December,125,6,3200000000000.0,,,"We examine the evolution of the decentralized clearinghouse mechanisms that were in use throughout Europe from the thirteenth century to the eighteenth century; in particular, we explore the clearing of nontradable or limited-tradable debts such as bills of exchange. We construct a theoretical model of these clearinghouse mechanisms and show that the specific decentralized multilateral clearing algorithms known as rescontre, skontrieren, or virement des parties, used by merchants in this period, were efficient in specific historical contexts. Our analysis contributes to the understanding of these mechanisms during late medieval and early modern fairs and their robustness during the seventeenth and eighteenth centuries.",1991,2037,103,1,"['p02609', 'p03094']","['john hatfield', 'lars borner']",0.0,2,only_males,coauthors,46,-2.0,20.82718447,3.0362590789999997,6.8934627829999995,1.93057354,12.69787994,2.541435045,18.560776699999998,2.9210505739999997,23.95093851,3.1760075089999997,0,0,1,0,0,1,0,0,0,1,3,201,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,uncertainty shocks and balance sheet recessions,32017125620382081,Journal of Political Economy,3,2017,December,125,6,3200000000000.0,,,"This paper investigates the origin and propagation of balance sheet recessions. I first show that in standard models driven by TFP shocks, the balance sheet channel disappears when agents can write contracts on the aggregate state of the economy. Optimal contracts sever the link between leverage and aggregate risk sharing, eliminating the concentration of aggregate risk that drives balance sheet recessions. I then show that uncertainty shocks can help explain this concentration of aggregate risk and drive balance sheet recessions, even with contracts on aggregate shocks. The mechanism is quantitatively important, and I explore implications for financial regulation.",2038,2081,98,1,['p04789'],['sebastian di tella'],0.0,1,only_males,single_author,43,-5.0,13.84787755,2.628131975,30.68997959,3.423936204,11.53692531,2.445552788,16.70979592,2.8159951289999996,15.62071429,2.748597872,0,0,1,0,0,0,1,0,0,1,5,181,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,"macroprudential policy, countercyclical bank capital buffers, and credit supply: evidence from the spanish dynamic provisioning experiments",32017125621262177,Journal of Political Economy,3,2017,December,125,6,3200000000000.0,,,"To study the impact of macroprudential policy on credit supply cycles and real effects, we analyze dynamic provisioning. Introduced in Spain in 2000, revised four times, and tested in its countercyclicality during the crisis, it affected banks differentially. We find that dynamic provisioning smooths credit supply cycles and, in bad times, supports firm performance. A 1 percentage point increase in capital buffers extends credit to firms by 9 percentage points, increasing firm employment (6 percentage points) and survival (1 percentage point). Moreover, there are important compositional effects in credit supply related to risk and regulatory arbitrage by nonregulated and regulated but less affected banks.",2126,2177,104,1,"['p01808', 'p02489', 'p02750', 'p05058']","['gabriel jimenez', 'jesus saurina', 'jose-luis peydro', 'steven ongena']",0.0,4,only_males,coauthors,51,3.0,14.53353846,2.676458976,27.91146154,3.329037412,13.01866077,2.566383772,15.90846154,2.76685114,15.87134615,2.764515355,0,0,1,0,0,1,0,0,0,1,5,194,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,the power of abortion policy: reexamining the effects of young women’s access to reproductive control,32017125621782224,Journal of Political Economy,3,2017,December,125,6,3200000000000.0,,,"I provide new evidence on the relative powers of contraception and abortion policy in effecting the dramatic social transformations of the 1960s and 1970s. Trends in sexual behavior suggest that young women's increased access to the birth control pill fueled the sexual revolution, but neither these trends nor difference-in-difference estimates support the view that this also led to substantial changes in family formation. Rather, the estimates robustly suggest that it was liberalized access to abortion that allowed large numbers of women to delay marriage and motherhood.",2178,2224,88,0,['p00762'],['caitlin knowles myers'],1.0,1,only_females,single_author,46,-2.0,17.30454545,2.85096921,23.24348485,3.1460248710000003,11.19211515,2.415209526,15.59772727,2.747125216,19.19518939,2.954659695,0,0,1,0,0,0,1,0,1,0,3,160,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,"the marriage market, labor supply, and education choice",3201812612672,Journal of Political Economy,3,2018,February,126,1,32018126126.0,,,"We develop an equilibrium life cycle model of education, marriage, labor supply, and consumption in a transferable utility context. Individuals start by choosing their investments in education anticipating returns in the marriage market and the labor market. They then match on the basis of the economic value of marriage and preferences. Equilibrium in the marriage market determines intrahousehold allocation of resources. Following marriage households (married or single) save, supply labor, and consume private and public commodities under uncertainty. Marriage thus has the dual role of providing public goods and offering risk sharing. The model is estimated using the British Household Panel Survey.",26,72,102,1,"['p01033', 'p03812', 'p04306']","['costas meghir', 'monica costa dias', 'pierre-andre chiappori']",0.333333333,3,both_genders,coauthors,46,6.285714286,13.57717087,2.60838977,23.67441176,3.164394792,11.01581148,2.399331648,16.23803922,2.787356589,13.1460084,2.576118169,0,0,1,0,0,1,0,1,0,0,7,203,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,get rid of unanimity rule: the superiority of majority rules with veto power,320181261107149,Journal of Political Economy,3,2018,February,126,1,320000000000.0,,,We study unanimous decision making under incomplete information. We argue that unanimous decision rules are not all equivalent. We show that majority rules with veto power are (i) Pareto superior to commonly used unanimous rules and (ii) ex ante efficient in a broad class of situations.,107,149,46,0,"['p00382', 'p01790', 'p03133']","['aniol llorente-saguer', 'frederic malherbe', 'laurent bouton']",0.0,3,only_males,coauthors,42,2.285714286,11.2123913,2.417019533,35.15815217,3.559856517,10.72885652,2.372936983,11.66521739,2.456611542,8.381956522000001,2.126081362,0,0,1,0,0,1,0,0,0,1,4,87,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,social norms in social insurance,320181261116139,Journal of Political Economy,3,2018,February,126,1,320000000000.0,,,"We analyze how insurance arrangements, labor supply, moral hazard, and outright cheating are affected by social norms. One question is under what conditions norms may improve social welfare. Another is under what conditions people should be allowed to opt out of social insurance. We introduce an informal production sector to analyze the consequences of alternative assumptions about the information available to norm enforcers. This highlights one important aspect of norms, namely, that they may compensate for the insurer's limited information.",116,139,80,0,"['p00515', 'p03559']","['assar lindbeck', 'mats persson']",0.0,2,only_males,coauthors,23,-16.71428571,13.365,2.59263935,27.74,3.322875415,12.3251,2.511637833,16.0865,2.777980411,13.593625,2.6096009330000003,0,0,1,0,0,1,0,0,0,1,5,154,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,auctions versus posted prices in online markets,320181261178215,Journal of Political Economy,3,2018,February,126,1,320000000000.0,,,"Auctions were very popular in the early days of internet commerce, but today online sellers mostly use posted prices. We model the choice between auctions and posted prices as a trade-off between competitive price discovery and convenience. Evidence from eBay fits the theory. We then show that the decline in auctions was not driven by compositional shifts in seller experience or items sold, but by changing seller incentives. We estimate the demand facing sellers and document falling sale probabilities and falling relative demand for auctions. Both favor posted prices; our estimates suggest the latter is more important for the auction decline. Survey evidence provides further support.",178,215,107,1,"['p00874', 'p02696', 'p03202', 'p03885']","['chiara farronato', 'jonathan levin', 'liran einav', 'neel sundaresan']",0.5,4,both_genders,coauthors,37,-2.714285714,11.54526035,2.4462749930000003,39.51439252,3.6766649730000003,10.29747517,2.331898736,13.91663551,2.6330849240000003,11.5676235,2.448210118,0,0,1,0,0,1,0,1,0,0,7,192,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,"returns to education: the causal effects of education on earnings, health, and smoking",320181261197246,Journal of Political Economy,3,2018,February,126,1,320000000000.0,,,"This paper estimates returns to education using a dynamic model of educational choice that synthesizes approaches in the structural dynamic discrete choice literature with approaches used in the reduced-form treatment effect literature. It is an empirically robust middle ground between the two approaches that estimates economically interpretable and policy-relevant dynamic treatment effects that account for heterogeneity in cognitive and noncognitive skills and the continuation values of educational choices. Graduating from college is not a wise choice for all. Ability bias is a major component of observed educational differentials. For some, there are substantial causal effects of education at all stages of schooling.",197,246,104,1,"['p01977', 'p02301', 'p02612']","['gregory veramendi', 'james heckman', 'john humphries']",0.0,3,only_males,coauthors,49,9.285714286000001,17.02969231,2.8349584269999997,10.01530769,2.3041146919999997,11.34856462,2.42909127,17.77423077,2.8777496989999998,17.00355769,2.8334225980000003,0,0,1,0,0,1,0,0,0,1,5,216,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,public insurance and mortality: evidence from medicaid implementation,320181261216262,Journal of Political Economy,3,2018,February,126,1,320000000000.0,,,"This paper provides new evidence that Medicaid's introduction reduced infant and child mortality in the 1960s and 1970s. Mandated coverage of all cash welfare recipients induced substantial cross-state variation in the share of children immediately eligible for the program. Before Medicaid, higher- and lower-eligibility states had similar infant and child mortality trends. After Medicaid, public insurance utilization increased and mortality fell more rapidly among children and infants in high-Medicaid-eligibility states. Mortality among nonwhite children on Medicaid fell by 20 percent, leading to a reduction in aggregate nonwhite child mortality rates of 11 percent.",216,262,97,1,['p00342'],['andrew goodman-bacon'],0.0,1,only_males,single_author,46,6.285714286,14.96775258,2.705898059,22.30482474,3.1048030110000004,11.92399773,2.478552986,16.9843299,2.832291148,15.94731959,2.769290764,0,0,1,0,0,0,1,0,0,1,5,189,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
